ÇinTemp,InHumid,outTemp,outHumid,DoorStatus,PowerStatus,ConsumoElectrico,CompressorStatus,Vibration,Timestamp,flag_mantenimiento
4.45,77.69,21.96,68.53,DoorOPEN,PowerON,112.13,CompressorON,0.12,Wednesday 01.01.2025 -- 11:01:35,0
4.63,52.27,21.91,57.45,DoorCLOSED,PowerON,58.89,CompressorOFF,0.15,Wednesday 01.01.2025 -- 11:01:40,0
9.58,78.09,28.71,67.14,DoorCLOSED,PowerON,180.07,CompressorON,1.55,Wednesday 01.01.2025 -- 11:01:45,1
6.77,84.41,29.18,85.52,DoorCLOSED,PowerON,245.76,CompressorON,1.1,Wednesday 01.01.2025 -- 11:01:50,1
2.21,62.15,24.45,53.84,DoorCLOSED,PowerON,209.71,CompressorON,0.33,Wednesday 01.01.2025 -- 11:01:55,0
2.27,71.51,23.17,74.68,DoorCLOSED,PowerON,150.86,CompressorON,0.05,Wednesday 01.01.2025 -- 11:02:00,0
3.65,61.83,27.56,82.12,DoorCLOSED,PowerON,43.74,CompressorOFF,0.33,Wednesday 01.01.2025 -- 11:02:05,0
4.29,48.4,23.99,87.43,DoorCLOSED,PowerON,28.36,CompressorOFF,0.34,Wednesday 01.01.2025 -- 11:02:10,0
3.66,59.25,28.58,66.57,DoorCLOSED,PowerON,126.59,CompressorON,0.12,Wednesday 01.01.2025 -- 11:02:15,0
2.96,51.29,19.01,70.93,DoorCLOSED,PowerON,196.34,CompressorON,1.08,Wednesday 01.01.2025 -- 11:02:20,0
4.05,45.64,19.99,75.28,DoorCLOSED,PowerON,22.12,CompressorOFF,0.44,Wednesday 01.01.2025 -- 11:02:25,0
7.18,78.62,19.49,82.87,DoorOPEN,PowerON,113.69,CompressorON,0.13,Wednesday 01.01.2025 -- 11:02:30,0
5.01,50.86,21.22,51.06,DoorCLOSED,PowerON,36.23,CompressorOFF,0.3,Wednesday 01.01.2025 -- 11:02:35,0
3.23,73.2,24.56,89.4,DoorCLOSED,PowerON,123.27,CompressorON,0.17,Wednesday 01.01.2025 -- 11:02:40,0
8.96,88.23,26.65,82.41,DoorCLOSED,PowerON,234.07,CompressorON,1.16,Wednesday 01.01.2025 -- 11:02:45,1
3.36,47.56,30.24,81.37,DoorCLOSED,PowerON,155.42,CompressorON,0.18,Wednesday 01.01.2025 -- 11:02:50,0
3.75,48.36,31.28,84.57,DoorCLOSED,PowerON,203.91,CompressorON,0.62,Wednesday 01.01.2025 -- 11:02:55,0
2.4,64.9,18.01,62.47,DoorCLOSED,PowerON,102.67,CompressorON,0.44,Wednesday 01.01.2025 -- 11:03:00,0
8.41,75.98,33.67,60.22,DoorCLOSED,PowerON,203.29,CompressorON,0.9,Wednesday 01.01.2025 -- 11:03:05,1
3.42,66.84,19.3,57.86,DoorCLOSED,PowerON,158.36,CompressorON,0.28,Wednesday 01.01.2025 -- 11:03:10,0
4.27,66.85,21.23,77.66,DoorCLOSED,PowerON,23.42,CompressorOFF,0.27,Wednesday 01.01.2025 -- 11:03:15,0
4.82,59.59,27.04,57.8,DoorCLOSED,PowerON,43.32,CompressorOFF,0.44,Wednesday 01.01.2025 -- 11:03:20,0
4.9,50.26,27.43,80.73,DoorCLOSED,PowerON,140.59,CompressorON,0.24,Wednesday 01.01.2025 -- 11:03:25,0
3.45,64.88,20.88,72.82,DoorCLOSED,PowerON,24.17,CompressorOFF,0.34,Wednesday 01.01.2025 -- 11:03:30,0
3.62,55.21,19.54,54.6,DoorCLOSED,PowerON,36.48,CompressorOFF,0.31,Wednesday 01.01.2025 -- 11:03:35,0
4.01,45.89,23.59,56.9,DoorCLOSED,PowerON,125.98,CompressorON,0.43,Wednesday 01.01.2025 -- 11:03:40,0
2.33,72.06,31.99,63.4,DoorCLOSED,PowerON,108.63,CompressorON,0.1,Wednesday 01.01.2025 -- 11:03:45,0
2.87,63.52,26.38,83.65,DoorCLOSED,PowerON,99.58,CompressorON,0.03,Wednesday 01.01.2025 -- 11:03:50,0
2.6,51.52,27.19,61.53,DoorCLOSED,PowerON,103.28,CompressorON,0.22,Wednesday 01.01.2025 -- 11:03:55,0
11.96,77.97,28.62,66.93,DoorOPEN,PowerOFF,252.91,CompressorOFF,1.54,Wednesday 01.01.2025 -- 11:04:00,1
4.18,45.75,31.51,79.41,DoorCLOSED,PowerON,103.32,CompressorON,0.07,Wednesday 01.01.2025 -- 11:04:05,0
9.01,76.55,25.97,92.09,DoorCLOSED,PowerON,236.82,CompressorON,1.52,Wednesday 01.01.2025 -- 11:04:10,1
3.41,61.23,25.12,75.03,DoorCLOSED,PowerON,42.29,CompressorOFF,0.23,Wednesday 01.01.2025 -- 11:04:15,0
2.37,58.91,21.33,79.75,DoorCLOSED,PowerON,158.02,CompressorON,0.12,Wednesday 01.01.2025 -- 11:04:20,0
1.91,46.44,29.93,60.13,DoorCLOSED,PowerON,112.55,CompressorON,0.43,Wednesday 01.01.2025 -- 11:04:25,0
3.53,49.96,25.92,87.11,DoorCLOSED,PowerON,124.34,CompressorON,0.27,Wednesday 01.01.2025 -- 11:04:30,0
7.4,84.36,24.59,66.84,DoorOPEN,PowerON,124.17,CompressorON,0.32,Wednesday 01.01.2025 -- 11:04:35,0
3.18,59.33,24.86,51.75,DoorCLOSED,PowerON,157.58,CompressorON,0.25,Wednesday 01.01.2025 -- 11:04:40,0
3.45,63.07,29.65,63.32,DoorCLOSED,PowerON,21.23,CompressorOFF,0.04,Wednesday 01.01.2025 -- 11:04:45,0
9.48,81.75,26.79,77.55,DoorCLOSED,PowerON,239.87,CompressorON,1.1,Wednesday 01.01.2025 -- 11:04:50,1
2.27,58.45,18.75,83.86,DoorCLOSED,PowerON,111.88,CompressorON,0.03,Wednesday 01.01.2025 -- 11:04:55,0
3.14,61.52,22.38,61.83,DoorCLOSED,PowerON,45.27,CompressorOFF,0.05,Wednesday 01.01.2025 -- 11:05:00,0
3.49,71.54,18.2,89.87,DoorCLOSED,PowerON,59.72,CompressorOFF,0.38,Wednesday 01.01.2025 -- 11:05:05,0
4.84,80.58,26.37,83.67,DoorOPEN,PowerON,109.16,CompressorON,0.27,Wednesday 01.01.2025 -- 11:05:10,0
4.08,63.84,27.06,84.1,DoorCLOSED,PowerON,51.83,CompressorOFF,0.37,Wednesday 01.01.2025 -- 11:05:15,0
4.32,56.25,26.21,69.95,DoorCLOSED,PowerON,35.06,CompressorOFF,0.29,Wednesday 01.01.2025 -- 11:05:20,0
11.35,86.82,32.06,81.26,DoorCLOSED,PowerON,210.37,CompressorON,1.57,Wednesday 01.01.2025 -- 11:05:25,1
3.1,50.97,30.93,60.88,DoorCLOSED,PowerON,25.48,CompressorOFF,0.13,Wednesday 01.01.2025 -- 11:05:30,0
2.94,65.28,24.88,62.04,DoorCLOSED,PowerON,113.55,CompressorON,0.39,Wednesday 01.01.2025 -- 11:05:35,0
5.09,57.49,20.22,84.75,DoorCLOSED,PowerON,50.12,CompressorOFF,0.12,Wednesday 01.01.2025 -- 11:05:40,0
1.91,57.43,23.05,56.0,DoorCLOSED,PowerON,133.21,CompressorON,0.3,Wednesday 01.01.2025 -- 11:05:45,0
4.93,66.14,26.5,62.04,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.34,Wednesday 01.01.2025 -- 11:05:50,0
5.38,48.2,28.11,58.9,DoorCLOSED,PowerON,46.74,CompressorOFF,0.09,Wednesday 01.01.2025 -- 11:05:55,0
2.8,52.11,21.72,64.17,DoorCLOSED,PowerON,134.45,CompressorON,0.23,Wednesday 01.01.2025 -- 11:06:00,0
6.67,69.83,28.13,89.12,DoorOPEN,PowerOFF,0.0,CompressorOFF,0.04,Wednesday 01.01.2025 -- 11:06:05,0
3.53,80.66,22.72,84.7,DoorOPEN,PowerOFF,0.0,CompressorOFF,0.43,Wednesday 01.01.2025 -- 11:06:10,0
3.42,58.9,18.07,84.26,DoorCLOSED,PowerON,98.2,CompressorON,0.23,Wednesday 01.01.2025 -- 11:06:15,0
8.51,52.37,31.29,66.99,DoorCLOSED,PowerON,28.26,CompressorOFF,0.26,Wednesday 01.01.2025 -- 11:06:20,0
5.18,83.64,20.42,64.25,DoorOPEN,PowerON,157.78,CompressorON,0.43,Wednesday 01.01.2025 -- 11:06:25,0
4.49,45.52,22.22,74.08,DoorCLOSED,PowerON,49.98,CompressorOFF,0.11,Wednesday 01.01.2025 -- 11:06:30,0
9.39,75.99,30.9,72.39,DoorCLOSED,PowerON,186.63,CompressorON,1.04,Wednesday 01.01.2025 -- 11:06:35,1
6.51,49.3,30.53,51.0,DoorCLOSED,PowerON,33.56,CompressorOFF,0.45,Wednesday 01.01.2025 -- 11:06:40,0
4.81,68.54,25.31,74.16,DoorCLOSED,PowerON,55.54,CompressorOFF,0.28,Wednesday 01.01.2025 -- 11:06:45,0
1.82,56.57,31.63,51.0,DoorCLOSED,PowerON,107.22,CompressorON,0.23,Wednesday 01.01.2025 -- 11:06:50,0
2.62,70.67,22.48,65.12,DoorCLOSED,PowerON,158.4,CompressorON,0.26,Wednesday 01.01.2025 -- 11:06:55,0
4.09,62.27,30.54,67.59,DoorCLOSED,PowerON,35.59,CompressorOFF,0.12,Wednesday 01.01.2025 -- 11:07:00,0
5.87,56.08,31.6,57.1,DoorCLOSED,PowerON,123.77,CompressorON,0.39,Wednesday 01.01.2025 -- 11:07:05,0
4.09,46.95,31.63,89.07,DoorCLOSED,PowerON,45.51,CompressorOFF,0.02,Wednesday 01.01.2025 -- 11:07:10,0
3.05,53.98,18.09,51.78,DoorCLOSED,PowerON,33.22,CompressorOFF,0.07,Wednesday 01.01.2025 -- 11:07:15,0
4.42,60.77,26.21,89.95,DoorCLOSED,PowerON,45.78,CompressorOFF,0.13,Wednesday 01.01.2025 -- 11:07:20,0
10.2,79.59,30.82,83.08,DoorCLOSED,PowerON,251.59,CompressorON,1.35,Wednesday 01.01.2025 -- 11:07:25,1
1.86,52.87,18.81,65.33,DoorCLOSED,PowerON,148.89,CompressorON,0.03,Wednesday 01.01.2025 -- 11:07:30,0
3.49,74.99,26.07,59.46,DoorCLOSED,PowerON,96.09,CompressorON,0.32,Wednesday 01.01.2025 -- 11:07:35,0
2.59,71.03,23.66,83.26,DoorCLOSED,PowerON,148.24,CompressorON,0.31,Wednesday 01.01.2025 -- 11:07:40,0
5.45,86.14,24.64,84.22,DoorOPEN,PowerON,145.9,CompressorON,0.37,Wednesday 01.01.2025 -- 11:07:45,0
3.96,74.61,29.68,52.03,DoorCLOSED,PowerON,135.26,CompressorON,0.17,Wednesday 01.01.2025 -- 11:07:50,0
3.57,70.73,29.74,83.02,DoorCLOSED,PowerON,141.18,CompressorON,0.55,Wednesday 01.01.2025 -- 11:07:55,0
4.05,50.17,22.15,50.62,DoorCLOSED,PowerON,116.48,CompressorON,0.4,Wednesday 01.01.2025 -- 11:08:00,0
4.9,67.13,21.66,85.56,DoorCLOSED,PowerON,31.35,CompressorOFF,0.04,Wednesday 01.01.2025 -- 11:08:05,0
1.97,72.0,23.74,62.12,DoorCLOSED,PowerON,95.11,CompressorON,0.39,Wednesday 01.01.2025 -- 11:08:10,0
3.08,73.47,19.1,64.82,DoorCLOSED,PowerON,47.32,CompressorOFF,0.32,Wednesday 01.01.2025 -- 11:08:15,0
3.63,66.95,24.22,83.78,DoorCLOSED,PowerON,133.49,CompressorON,0.21,Wednesday 01.01.2025 -- 11:08:20,0
7.11,76.5,21.83,52.49,DoorOPEN,PowerON,138.27,CompressorON,0.43,Wednesday 01.01.2025 -- 11:08:25,0
2.86,66.47,22.19,59.17,DoorCLOSED,PowerON,217.21,CompressorON,0.43,Wednesday 01.01.2025 -- 11:08:30,0
4.64,62.45,26.05,69.53,DoorCLOSED,PowerON,36.0,CompressorOFF,0.04,Wednesday 01.01.2025 -- 11:08:35,0
5.38,54.11,26.64,63.03,DoorCLOSED,PowerON,38.7,CompressorOFF,0.38,Wednesday 01.01.2025 -- 11:08:40,0
4.7,57.12,23.59,67.95,DoorCLOSED,PowerON,22.97,CompressorOFF,0.16,Wednesday 01.01.2025 -- 11:08:45,0
4.43,48.84,28.07,80.99,DoorCLOSED,PowerON,158.94,CompressorON,0.25,Wednesday 01.01.2025 -- 11:08:50,0
3.4,62.94,28.74,85.05,DoorCLOSED,PowerON,56.02,CompressorOFF,0.09,Wednesday 01.01.2025 -- 11:08:55,0
11.87,79.71,25.64,75.08,DoorOPEN,PowerON,234.82,CompressorON,1.42,Wednesday 01.01.2025 -- 11:09:00,1
5.09,52.98,22.89,59.33,DoorCLOSED,PowerON,39.72,CompressorOFF,0.11,Wednesday 01.01.2025 -- 11:09:05,0
4.27,68.83,26.76,56.25,DoorOPEN,PowerON,155.11,CompressorON,0.29,Wednesday 01.01.2025 -- 11:09:10,0
10.72,83.19,27.7,89.52,DoorCLOSED,PowerON,180.16,CompressorON,0.95,Wednesday 01.01.2025 -- 11:09:15,1
3.55,70.89,25.65,82.53,DoorCLOSED,PowerON,59.63,CompressorOFF,0.03,Wednesday 01.01.2025 -- 11:09:20,0
4.08,69.07,18.83,67.25,DoorCLOSED,PowerON,113.79,CompressorON,0.34,Wednesday 01.01.2025 -- 11:09:25,0
3.7,73.97,31.78,78.26,DoorCLOSED,PowerON,140.18,CompressorON,0.17,Wednesday 01.01.2025 -- 11:09:30,0
3.11,46.83,26.64,75.67,DoorCLOSED,PowerON,106.21,CompressorON,0.32,Wednesday 01.01.2025 -- 11:09:35,0
3.4,51.73,18.76,65.75,DoorCLOSED,PowerON,40.87,CompressorOFF,0.37,Wednesday 01.01.2025 -- 11:09:40,0
3.7,60.62,21.44,77.04,DoorCLOSED,PowerON,42.44,CompressorOFF,0.22,Wednesday 01.01.2025 -- 11:09:45,0
8.42,51.43,26.02,77.53,DoorCLOSED,PowerON,55.96,CompressorOFF,0.1,Wednesday 01.01.2025 -- 11:09:50,0
10.97,90.53,26.98,69.14,DoorCLOSED,PowerON,230.79,CompressorOFF,1.27,Wednesday 01.01.2025 -- 11:09:55,1
3.97,56.6,26.09,66.38,DoorCLOSED,PowerON,52.24,CompressorOFF,0.15,Wednesday 01.01.2025 -- 11:10:00,0
2.89,61.15,20.17,89.96,DoorCLOSED,PowerON,126.54,CompressorON,0.11,Wednesday 01.01.2025 -- 11:10:05,0
2.53,55.41,19.75,57.66,DoorCLOSED,PowerON,120.68,CompressorON,0.36,Wednesday 01.01.2025 -- 11:10:10,0
2.23,55.13,31.4,61.98,DoorCLOSED,PowerON,235.33,CompressorON,0.42,Wednesday 01.01.2025 -- 11:10:15,0
3.82,53.22,28.65,82.5,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.19,Wednesday 01.01.2025 -- 11:10:20,0
3.23,54.44,31.81,50.37,DoorCLOSED,PowerON,132.27,CompressorON,0.37,Wednesday 01.01.2025 -- 11:10:25,0
2.1,45.2,23.32,74.03,DoorCLOSED,PowerON,123.42,CompressorON,0.21,Wednesday 01.01.2025 -- 11:10:30,0
2.48,71.23,29.54,72.14,DoorCLOSED,PowerON,154.79,CompressorON,0.37,Wednesday 01.01.2025 -- 11:10:35,0
8.07,51.22,18.73,66.31,DoorCLOSED,PowerON,140.53,CompressorON,0.22,Wednesday 01.01.2025 -- 11:10:40,0
6.59,54.38,25.79,66.67,DoorCLOSED,PowerON,48.35,CompressorOFF,0.22,Wednesday 01.01.2025 -- 11:10:45,0
4.67,45.75,24.75,72.43,DoorCLOSED,PowerON,136.35,CompressorON,0.42,Wednesday 01.01.2025 -- 11:10:50,0
2.98,56.44,24.93,80.62,DoorCLOSED,PowerON,91.8,CompressorON,0.23,Wednesday 01.01.2025 -- 11:10:55,0
2.02,69.76,29.13,60.0,DoorCLOSED,PowerON,102.27,CompressorON,0.36,Wednesday 01.01.2025 -- 11:11:00,0
3.92,66.7,31.63,78.04,DoorCLOSED,PowerON,41.52,CompressorOFF,0.35,Wednesday 01.01.2025 -- 11:11:05,0
7.01,83.99,29.94,55.31,DoorOPEN,PowerON,94.22,CompressorON,0.41,Wednesday 01.01.2025 -- 11:11:10,0
11.73,79.48,30.75,71.93,DoorCLOSED,PowerON,252.72,CompressorON,1.42,Wednesday 01.01.2025 -- 11:11:15,1
8.7,87.62,27.64,83.36,DoorCLOSED,PowerON,195.01,CompressorOFF,1.12,Wednesday 01.01.2025 -- 11:11:20,1
3.44,68.76,20.96,54.86,DoorCLOSED,PowerON,126.58,CompressorON,0.03,Wednesday 01.01.2025 -- 11:11:25,0
5.21,65.36,29.43,50.19,DoorCLOSED,PowerON,23.16,CompressorOFF,0.29,Wednesday 01.01.2025 -- 11:11:30,0
3.03,62.24,26.17,75.69,DoorCLOSED,PowerON,142.64,CompressorON,0.44,Wednesday 01.01.2025 -- 11:11:35,0
4.01,49.18,28.78,85.39,DoorCLOSED,PowerON,148.63,CompressorON,0.11,Wednesday 01.01.2025 -- 11:11:40,0
6.62,80.42,34.96,78.18,DoorOPEN,PowerON,219.61,CompressorON,0.86,Wednesday 01.01.2025 -- 11:11:45,1
5.46,55.41,18.37,63.84,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.35,Wednesday 01.01.2025 -- 11:11:50,0
6.5,61.21,21.92,55.74,DoorCLOSED,PowerON,127.52,CompressorON,0.33,Wednesday 01.01.2025 -- 11:11:55,0
3.8,74.01,20.99,81.32,DoorCLOSED,PowerON,27.21,CompressorOFF,0.11,Wednesday 01.01.2025 -- 11:12:00,0
3.61,48.1,29.04,84.44,DoorCLOSED,PowerON,23.43,CompressorOFF,0.05,Wednesday 01.01.2025 -- 11:12:05,0
5.4,56.56,22.86,89.45,DoorCLOSED,PowerON,25.5,CompressorOFF,0.22,Wednesday 01.01.2025 -- 11:12:10,0
4.05,60.85,18.99,85.72,DoorCLOSED,PowerON,130.76,CompressorON,1.14,Wednesday 01.01.2025 -- 11:12:15,0
3.47,56.11,23.53,69.82,DoorCLOSED,PowerON,47.17,CompressorOFF,0.2,Wednesday 01.01.2025 -- 11:12:20,0
6.33,74.96,28.03,83.99,DoorOPEN,PowerON,121.26,CompressorON,0.23,Wednesday 01.01.2025 -- 11:12:25,0
2.51,65.85,25.77,55.08,DoorCLOSED,PowerON,211.78,CompressorON,0.3,Wednesday 01.01.2025 -- 11:12:30,0
4.66,68.26,30.75,54.64,DoorCLOSED,PowerON,32.14,CompressorOFF,0.16,Wednesday 01.01.2025 -- 11:12:35,0
4.75,47.55,19.38,82.11,DoorCLOSED,PowerON,24.59,CompressorOFF,0.44,Wednesday 01.01.2025 -- 11:12:40,0
4.7,49.79,23.19,88.1,DoorCLOSED,PowerON,30.22,CompressorOFF,0.02,Wednesday 01.01.2025 -- 11:12:45,0
6.39,87.04,28.93,83.95,DoorOPEN,PowerON,137.92,CompressorON,0.39,Wednesday 01.01.2025 -- 11:12:50,0
5.8,83.38,21.44,80.53,DoorOPEN,PowerON,112.98,CompressorON,0.37,Wednesday 01.01.2025 -- 11:12:55,0
3.21,50.06,29.52,63.07,DoorCLOSED,PowerON,145.74,CompressorON,0.23,Wednesday 01.01.2025 -- 11:13:00,0
1.84,62.25,24.46,56.8,DoorCLOSED,PowerON,141.33,CompressorON,0.38,Wednesday 01.01.2025 -- 11:13:05,0
4.48,72.42,22.82,73.7,DoorCLOSED,PowerON,33.02,CompressorOFF,0.29,Wednesday 01.01.2025 -- 11:13:10,0
5.2,59.88,18.9,84.66,DoorCLOSED,PowerON,50.55,CompressorOFF,0.17,Wednesday 01.01.2025 -- 11:13:15,0
4.75,55.49,19.77,67.09,DoorCLOSED,PowerON,57.79,CompressorOFF,0.22,Wednesday 01.01.2025 -- 11:13:20,0
3.88,50.91,20.94,77.45,DoorCLOSED,PowerON,35.44,CompressorOFF,0.26,Wednesday 01.01.2025 -- 11:13:25,0
4.83,46.75,28.98,62.13,DoorCLOSED,PowerON,52.95,CompressorOFF,0.02,Wednesday 01.01.2025 -- 11:13:30,0
3.73,69.57,21.95,86.4,DoorCLOSED,PowerON,27.79,CompressorOFF,0.36,Wednesday 01.01.2025 -- 11:13:35,0
6.12,68.87,25.7,86.64,DoorOPEN,PowerON,127.2,CompressorON,0.1,Wednesday 01.01.2025 -- 11:13:40,0
2.56,67.93,28.1,69.54,DoorCLOSED,PowerON,110.44,CompressorON,0.29,Wednesday 01.01.2025 -- 11:13:45,0
2.17,45.32,31.39,83.72,DoorCLOSED,PowerON,113.51,CompressorON,0.11,Wednesday 01.01.2025 -- 11:13:50,0
2.24,50.6,30.3,75.15,DoorCLOSED,PowerON,93.01,CompressorON,0.05,Wednesday 01.01.2025 -- 11:13:55,0
3.17,73.41,26.11,83.5,DoorCLOSED,PowerON,137.56,CompressorON,0.04,Wednesday 01.01.2025 -- 11:14:00,0
9.01,85.49,33.96,66.61,DoorCLOSED,PowerON,180.87,CompressorOFF,0.87,Wednesday 01.01.2025 -- 11:14:05,1
3.34,52.31,21.08,78.61,DoorCLOSED,PowerON,36.57,CompressorOFF,0.11,Wednesday 01.01.2025 -- 11:14:10,0
4.72,61.23,28.68,69.49,DoorOPEN,PowerON,158.74,CompressorON,0.27,Wednesday 01.01.2025 -- 11:14:15,0
3.84,67.05,22.37,59.62,DoorCLOSED,PowerON,159.1,CompressorON,0.29,Wednesday 01.01.2025 -- 11:14:20,0
3.23,58.79,19.0,72.21,DoorCLOSED,PowerON,49.56,CompressorOFF,0.3,Wednesday 01.01.2025 -- 11:14:25,0
3.18,62.8,18.44,86.57,DoorCLOSED,PowerON,129.11,CompressorON,0.43,Wednesday 01.01.2025 -- 11:14:30,0
3.64,49.36,27.06,87.12,DoorCLOSED,PowerON,150.5,CompressorON,0.16,Wednesday 01.01.2025 -- 11:14:35,0
3.5,54.64,30.7,89.21,DoorCLOSED,PowerON,94.1,CompressorON,0.03,Wednesday 01.01.2025 -- 11:14:40,0
5.14,74.02,26.34,53.31,DoorCLOSED,PowerON,41.77,CompressorOFF,0.17,Wednesday 01.01.2025 -- 11:14:45,0
9.63,91.67,28.68,73.58,DoorOPEN,PowerON,196.38,CompressorON,1.08,Wednesday 01.01.2025 -- 11:14:50,1
3.14,54.05,18.88,51.68,DoorCLOSED,PowerON,41.99,CompressorOFF,0.26,Wednesday 01.01.2025 -- 11:14:55,0
5.05,74.25,27.3,59.06,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.21,Wednesday 01.01.2025 -- 11:15:00,0
2.68,70.66,25.99,77.16,DoorCLOSED,PowerON,93.61,CompressorON,1.19,Wednesday 01.01.2025 -- 11:15:05,0
3.73,55.33,23.14,85.73,DoorCLOSED,PowerON,132.57,CompressorON,0.07,Wednesday 01.01.2025 -- 11:15:10,0
7.42,74.57,28.77,52.38,DoorCLOSED,PowerON,55.4,CompressorOFF,0.26,Wednesday 01.01.2025 -- 11:15:15,0
2.35,51.42,22.1,74.59,DoorCLOSED,PowerON,140.04,CompressorON,0.16,Wednesday 01.01.2025 -- 11:15:20,0
3.98,64.07,25.9,79.23,DoorCLOSED,PowerON,30.07,CompressorOFF,0.38,Wednesday 01.01.2025 -- 11:15:25,0
4.52,77.78,27.34,53.35,DoorOPEN,PowerON,158.29,CompressorON,0.09,Wednesday 01.01.2025 -- 11:15:30,0
6.2,61.73,28.16,63.62,DoorCLOSED,PowerON,158.78,CompressorON,0.44,Wednesday 01.01.2025 -- 11:15:35,0
2.34,69.95,19.94,73.87,DoorCLOSED,PowerON,233.27,CompressorON,0.06,Wednesday 01.01.2025 -- 11:15:40,0
2.64,69.02,27.2,66.33,DoorCLOSED,PowerON,127.91,CompressorON,0.26,Wednesday 01.01.2025 -- 11:15:45,0
4.74,47.8,26.76,85.03,DoorCLOSED,PowerON,54.51,CompressorOFF,0.37,Wednesday 01.01.2025 -- 11:15:50,0
3.21,49.42,25.87,51.37,DoorCLOSED,PowerON,133.77,CompressorON,0.2,Wednesday 01.01.2025 -- 11:15:55,0
7.38,56.36,22.27,72.29,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.14,Wednesday 01.01.2025 -- 11:16:00,0
4.07,74.53,24.42,85.97,DoorCLOSED,PowerON,141.27,CompressorON,0.27,Wednesday 01.01.2025 -- 11:16:05,0
4.04,57.87,24.12,68.31,DoorCLOSED,PowerON,42.53,CompressorOFF,0.34,Wednesday 01.01.2025 -- 11:16:10,0
5.76,71.67,28.36,76.88,DoorCLOSED,PowerON,105.85,CompressorON,0.3,Wednesday 01.01.2025 -- 11:16:15,0
2.8,45.43,19.66,57.15,DoorCLOSED,PowerON,120.92,CompressorON,0.38,Wednesday 01.01.2025 -- 11:16:20,0
4.09,74.71,30.32,68.28,DoorCLOSED,PowerON,108.76,CompressorON,0.16,Wednesday 01.01.2025 -- 11:16:25,0
2.12,49.4,21.11,70.56,DoorCLOSED,PowerON,124.34,CompressorON,0.19,Wednesday 01.01.2025 -- 11:16:30,0
4.06,71.37,21.4,73.98,DoorCLOSED,PowerON,52.77,CompressorOFF,0.3,Wednesday 01.01.2025 -- 11:16:35,0
3.56,71.49,31.59,51.2,DoorOPEN,PowerON,95.19,CompressorON,0.42,Wednesday 01.01.2025 -- 11:16:40,0
5.44,51.88,25.97,84.47,DoorCLOSED,PowerON,53.82,CompressorOFF,0.38,Wednesday 01.01.2025 -- 11:16:45,0
1.91,73.49,23.97,69.1,DoorCLOSED,PowerON,110.44,CompressorON,0.42,Wednesday 01.01.2025 -- 11:16:50,0
5.03,74.84,18.77,82.71,DoorCLOSED,PowerON,47.81,CompressorOFF,0.42,Wednesday 01.01.2025 -- 11:16:55,0
3.77,49.74,26.71,78.44,DoorCLOSED,PowerON,50.79,CompressorOFF,0.28,Wednesday 01.01.2025 -- 11:17:00,0
3.36,72.28,31.57,81.7,DoorCLOSED,PowerON,35.62,CompressorOFF,0.32,Wednesday 01.01.2025 -- 11:17:05,0
5.48,49.21,23.06,75.53,DoorCLOSED,PowerON,34.44,CompressorOFF,0.27,Wednesday 01.01.2025 -- 11:17:10,0
7.63,66.71,20.79,81.12,DoorOPEN,PowerON,127.94,CompressorON,0.08,Wednesday 01.01.2025 -- 11:17:15,0
3.25,67.13,30.42,69.65,DoorCLOSED,PowerON,95.36,CompressorON,0.39,Wednesday 01.01.2025 -- 11:17:20,0
4.12,70.01,19.02,51.93,DoorCLOSED,PowerON,29.09,CompressorOFF,0.19,Wednesday 01.01.2025 -- 11:17:25,0
4.1,69.95,31.82,83.23,DoorCLOSED,PowerON,135.1,CompressorON,0.24,Wednesday 01.01.2025 -- 11:17:30,0
5.42,63.03,28.56,54.55,DoorCLOSED,PowerON,27.16,CompressorOFF,0.31,Wednesday 01.01.2025 -- 11:17:35,0
3.22,57.51,19.95,86.04,DoorCLOSED,PowerON,55.99,CompressorOFF,0.19,Wednesday 01.01.2025 -- 11:17:40,0
2.32,46.76,25.19,55.27,DoorCLOSED,PowerON,90.11,CompressorON,0.43,Wednesday 01.01.2025 -- 11:17:45,0
2.18,65.66,30.08,73.08,DoorCLOSED,PowerON,141.22,CompressorON,0.09,Wednesday 01.01.2025 -- 11:17:50,0
5.3,55.84,19.43,51.21,DoorCLOSED,PowerON,33.77,CompressorOFF,0.04,Wednesday 01.01.2025 -- 11:17:55,0
4.02,49.76,29.32,66.17,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.34,Wednesday 01.01.2025 -- 11:18:00,0
3.16,71.1,20.67,73.23,DoorCLOSED,PowerON,95.33,CompressorON,0.05,Wednesday 01.01.2025 -- 11:18:05,0
4.01,56.93,26.5,79.04,DoorCLOSED,PowerON,46.02,CompressorOFF,0.04,Wednesday 01.01.2025 -- 11:18:10,0
3.09,56.92,29.87,64.61,DoorCLOSED,PowerON,22.14,CompressorOFF,0.21,Wednesday 01.01.2025 -- 11:18:15,0
7.54,83.58,32.5,64.61,DoorCLOSED,PowerON,245.04,CompressorON,0.95,Wednesday 01.01.2025 -- 11:18:20,1
